,age,income,class,response,segment,events
3378,40,92.78682243629498,0,0,0,5
3379,36,127.51281765279674,0,0,0,4
3380,36,78.56068273003584,0,1,1,4
3381,40,41.994578406789856,0,0,0,3
3382,63,135.74592759929288,0,0,0,1
3383,29,82.722811396967,0,1,1,1
3384,49,140.69473430743807,0,1,1,5
3385,52,56.52934073096682,0,0,0,4
3386,17,37.89613997557419,0,0,0,2
3387,37,64.68499591828841,0,1,1,4
3388,28,63.302256993688495,0,0,0,1
3389,71,109.04573727739233,0,0,0,0
3390,30,50.632319319651955,0,0,0,1
3391,29,89.38912148263981,0,1,1,1
3392,49,63.073069319516726,0,0,0,3
3393,68,191.87035914925616,1,0,1,2
3394,33,123.45266121283026,0,1,1,3
3395,20,74.43275443534135,0,1,1,1
3396,62,139.06973842374168,0,0,0,5
3397,47,50.97613989179888,0,0,0,1
3398,16,183.14180316835032,0,1,1,6
3399,67,178.91544410876486,1,1,2,5
3400,45,143.7404079514489,0,1,1,3
3401,33,98.10373423062919,0,0,0,1
3402,30,129.06211246400215,0,1,1,5
3403,21,230.1208763012449,1,1,2,5
3404,30,77.71180442942237,0,1,1,6
3405,60,134.42991909472403,0,0,0,1
3406,72,154.9876018567144,1,1,2,6
3407,34,108.56440994612603,0,1,1,6
3408,21,132.10899498948277,0,1,1,6
3409,71,115.16879654907574,0,1,1,2
3410,58,90.55708379424573,1,1,2,5
3411,17,255.04450428119662,1,1,2,3
3412,66,172.85068480348693,1,0,1,3
3413,26,154.4434039442998,0,1,1,5
3414,58,117.27865667535727,1,0,1,4
3415,43,53.51137861359745,0,1,1,5
3416,59,102.99073026168207,1,0,1,2
3417,44,155.4412744649265,1,1,2,1
3418,18,39.512374508106745,0,1,1,2
3419,65,105.26418273434393,0,1,1,2
3420,17,57.52171402284857,0,1,1,4
3421,57,156.4835753139512,2,0,1,2
3422,58,113.47505093781692,1,0,1,1
3423,28,74.49905183649443,0,0,0,4
3424,68,137.50250553573875,0,0,0,4
3425,51,163.48814498705084,2,0,1,6
3426,42,106.29650249411884,0,0,0,1
3427,59,127.01339745296664,1,1,2,6
3428,16,50.41898490448152,0,0,0,2
3429,54,168.81380817013994,2,1,2,4
3430,33,63.916964209279605,0,0,0,3
3431,48,199.97359203160008,1,1,2,3
3432,41,181.51071771760536,1,1,2,5
3433,42,141.91684277396143,0,1,1,2
3434,54,140.11072550167657,1,1,2,5
3435,64,263.10893747250554,2,0,1,2
3436,71,92.31252212539258,0,0,0,4
3437,72,289.89856309610354,2,0,1,5
3438,55,103.3732563483714,1,1,2,5
3439,43,63.61249489302548,0,1,1,4
3440,65,174.15634156803074,1,0,1,0
3441,56,78.80854418228989,1,1,2,5
3442,52,265.677714373265,2,0,1,3
3443,62,104.02495024391057,0,0,0,2
3444,36,136.78387936396805,0,0,0,5
3445,63,227.1486473211714,2,1,2,4
3446,57,148.24882886245337,1,1,2,1
3447,31,120.26503047248306,0,0,0,4
3448,67,170.20510562639458,1,0,1,3
3449,62,79.87529772930034,0,1,1,3
3450,27,50.80151398657368,0,1,1,1
3451,27,84.71953371775183,0,0,0,1
3452,44,90.60630583904725,0,0,0,1
3453,65,74.02539747745209,0,0,0,3
3454,35,136.57171308193602,0,1,1,4
3455,66,105.47385090009584,0,0,0,4
3456,46,185.88771857364657,1,0,1,4
3457,64,174.76916181896303,1,0,1,3
3458,41,82.39742236499197,0,0,0,1
3459,64,106.96433848208365,0,0,0,5
3460,61,122.54764524991438,0,1,1,1
3461,56,78.07205631584097,1,0,1,3
3462,69,108.22068561406824,0,0,0,3
3463,16,101.65722328256787,0,0,0,4
3464,41,75.43833645991077,0,0,0,4
3465,28,118.86672122609458,0,0,0,3
3466,37,262.9845966625304,2,1,2,5
3467,71,150.40553688336033,1,0,1,5
3468,55,87.13570483799049,1,0,1,1
3469,25,61.88530639570608,0,0,0,2
3470,60,123.26777000452718,0,0,0,2
3471,68,244.30619216040913,2,1,2,6
3472,69,86.671405128222,0,0,0,2
3473,30,119.41926052317736,0,0,0,1
3474,42,53.34524899988425,0,0,0,2
3475,26,32.81230777489421,0,0,0,5
3476,51,65.23549698650007,0,0,0,2
3477,23,34.21609215711401,0,1,1,6
3478,69,145.109793114174,0,1,1,3
3479,72,199.81655889019098,1,1,2,4
3480,21,122.18156721255082,0,1,1,4
3481,38,80.94476963592344,0,1,1,6
3482,41,132.90780687437334,0,1,1,2
3483,28,144.11568443938575,0,1,1,5
3484,60,115.77753764373584,0,0,0,5
3485,40,48.02741711622038,0,1,1,6
3486,20,50.953158822765374,0,0,0,5
3487,16,18.696118312818577,0,0,0,1
3488,23,163.68270090239065,0,1,1,2
3489,37,127.51319882096602,0,0,0,0
3490,67,166.55145788573364,1,1,2,3
3491,51,93.51362223835741,1,0,1,0
3492,53,102.54935458693105,1,0,1,2
3493,72,115.31726019674916,0,1,1,4
3494,68,72.17359416677164,0,1,1,5
3495,68,139.74101255283563,0,0,0,6
3496,63,146.5670592263035,0,0,0,4
3497,16,124.47085242784038,0,0,0,1
3498,29,156.67393276592043,0,0,0,1
3499,20,47.718356900819174,0,1,1,2
3500,19,141.43105548699222,0,1,1,3
3501,56,194.88560420329506,2,1,2,1
3502,71,108.26361190688196,0,1,1,0
3503,57,93.58728877230752,1,0,1,1
3504,47,65.33154409115254,0,1,1,1
3505,26,26.409945956215054,0,0,0,5
3506,17,96.45969016520091,0,0,0,0
3507,39,41.29838204979792,0,0,0,1
3508,56,167.7268646555869,2,1,2,1
3509,62,234.7036775395419,2,0,1,4
3510,16,98.52483198991452,0,0,0,6
3511,67,206.78335619432391,2,1,2,3
3512,36,231.38058258037103,1,1,2,3
3513,19,44.224336225371374,0,1,1,4
3514,18,143.8740925482452,0,1,1,2
3515,51,186.7299054863209,2,1,2,4
3516,31,57.99691500675203,0,0,0,5
3517,23,203.51839165053715,1,1,2,1
3518,34,142.02819238234537,0,0,0,3
3519,52,113.50743170871326,1,0,1,6
3520,36,89.87698119505576,0,1,1,2
3521,36,231.4186329120023,1,1,2,2
3522,72,193.38650342172105,1,0,1,6
3523,33,79.03449572022738,0,1,1,4
3524,65,69.13953315702832,0,1,1,3
3525,16,48.367033527216236,0,0,0,2
3526,36,64.88962067223298,0,0,0,1
3527,68,135.71790416826434,0,1,1,4
3528,71,88.11047467650405,0,1,1,5
3529,37,225.1010373200243,1,1,2,3
3530,63,292.4964903198881,2,0,1,0
3531,33,116.26676401375991,0,1,1,3
3532,33,130.89343336379008,0,0,0,4
3533,65,172.8324001715789,1,1,2,3
3534,54,78.52911895220345,1,1,2,3
3535,73,143.0627106752227,0,1,1,6
3536,69,111.75323817124999,0,0,0,2
3537,34,252.49270939265367,2,0,1,3
3538,24,49.75791488471704,0,0,0,5
3539,67,149.4959298486046,0,0,0,6
3540,37,215.839136147011,1,0,1,5
3541,47,171.7932181813456,1,1,2,4
3542,72,264.79264483965414,2,1,2,5
3543,28,174.11014929651367,0,1,1,4
3544,48,94.94755312692448,0,1,1,5
3545,25,92.35503253967678,0,1,1,4
3546,58,136.3814810772598,1,0,1,6
3547,20,76.008391939633,0,0,0,3
3548,42,239.83793357734726,1,0,1,5
3549,33,143.40134778407062,0,0,0,6
3550,54,80.48884526206828,1,0,1,2
3551,32,64.36524795366583,0,1,1,2
3552,45,236.28605642052392,1,0,1,3
3553,53,81.97550618262198,1,1,2,6
3554,17,107.74425001586788,0,0,0,2
3555,64,187.89723358252527,1,0,1,2
3556,52,208.64643542002452,2,1,2,5
3557,46,90.69654733280656,0,1,1,6
3558,59,157.466533007626,2,0,1,3
3559,73,116.8268182352864,0,1,1,5
3560,55,207.1333964192952,2,1,2,4
3561,56,113.50724429035775,1,0,1,3
3562,45,133.35785200644293,0,0,0,1
3563,33,119.12932366202139,0,1,1,5
3564,50,227.0109821519851,2,0,1,0
3565,57,200.0176101508726,2,0,1,4
3566,68,177.2103520206103,1,1,2,2
3567,70,100.42414834968059,0,1,1,3
3568,35,74.69953438208293,0,1,1,2
3569,20,93.98754011109014,0,0,0,1
3570,27,120.41074231212978,0,0,0,0
3571,22,131.72285481077628,0,1,1,6
3572,66,102.87489239544269,0,0,0,4
3573,23,125.90554571996176,0,0,0,1
3574,28,70.20963076464659,0,1,1,1
3575,74,177.69505438632126,1,1,2,5
3576,18,27.24205029218834,0,1,1,3
3577,70,75.32258797457422,0,0,0,5
3578,72,389.5583492640504,2,1,2,3
3579,38,59.74330668577698,0,1,1,0
3580,27,49.217003995735816,0,0,0,3
3581,53,77.06157349963425,1,0,1,6
3582,67,189.8302469870656,1,0,1,6
3583,49,160.72575633266908,1,0,1,3
3584,31,141.41609373044665,0,0,0,2
3585,18,21.49942494943718,0,1,1,3
3586,61,83.26647470306567,0,0,0,4
3587,46,183.88985759353028,1,0,1,3
3588,42,48.51033746728703,0,0,0,2
3589,35,197.64098829768858,1,1,2,5
3590,25,85.30465408958841,0,1,1,2
3591,49,86.6439019563778,0,1,1,6
3592,64,80.58716768509666,0,0,0,3
3593,18,111.26473309485812,0,1,1,2
3594,72,300.95536521810874,2,1,2,5
3595,20,116.77739994120732,0,1,1,3
3596,30,151.01099405694367,1,1,2,3
3597,67,152.36920393661381,1,0,1,5
3598,67,82.41173475626515,0,0,0,4
3599,67,321.20075310299165,2,1,2,1
3600,20,141.17529213920426,0,0,0,5
3601,32,38.58172275576042,0,1,1,2
3602,49,68.18613688324122,0,0,0,5
3603,57,250.28980190455135,2,0,1,4
3604,34,116.82938435742291,0,1,1,2
3605,70,86.91075522474327,0,0,0,5
3606,53,115.22308860001569,1,1,2,4
3607,51,285.40557914179004,2,1,2,4
3608,63,210.88759180764157,2,0,1,1
3609,61,113.99561479232241,0,0,0,0
3610,46,150.85494243140081,1,1,2,6
3611,56,203.43127953741407,2,1,2,6
3612,40,123.46253599661901,0,1,1,3
3613,21,50.54040263483664,0,0,0,1
3614,45,88.90515399671034,0,1,1,5
3615,38,48.701918528566324,0,0,0,5
3616,72,169.84846353331952,1,0,1,2
3617,72,220.54054463506478,2,0,1,6
3618,25,61.177682519485764,0,1,1,5
3619,57,117.1405714764129,1,0,1,2
3620,35,215.55684911119957,1,1,2,4
3621,26,133.96832473470758,0,1,1,3
3622,22,171.98979108979626,0,0,0,6
3623,34,74.24123369633405,0,1,1,3
3624,42,47.178915313137765,0,0,0,6
3625,57,73.13640996043844,0,0,0,2
3626,27,125.67731459611697,0,0,0,2
3627,72,92.5097807843423,0,1,1,4
3628,65,155.34650801267657,1,1,2,5
3629,24,210.4886055141934,1,1,2,1
3630,67,67.95209678858897,0,1,1,5
3631,63,97.93700898966183,0,1,1,3
3632,56,56.40715339890298,0,0,0,5
3633,44,140.36523845775815,0,1,1,3
3634,18,72.70505761318722,0,0,0,1
3635,48,216.20416774189079,1,0,1,3
3636,64,169.04953276651457,1,0,1,6
3637,32,236.4222254126685,1,1,2,3
3638,18,293.31552824749366,1,1,2,3
3639,38,111.31924362403018,0,0,0,5
3640,67,114.65429393364028,0,0,0,0
3641,45,156.79013010899848,1,1,2,6
3642,29,48.80869419316861,0,0,0,5
3643,38,62.488041572237684,0,0,0,3
3644,38,87.87186843738552,0,1,1,2
3645,25,64.62562607004814,0,0,0,3
3646,51,257.18642076870344,2,0,1,5
3647,18,99.30667318703308,0,1,1,3
3648,17,132.28683193205956,0,1,1,1
3649,33,179.9074156006762,1,0,1,4
3650,29,50.6929926136123,0,0,0,2
3651,52,117.19203244113771,1,0,1,4
3652,24,114.24393565532792,0,0,0,5
3653,44,147.45343030263518,0,1,1,3
3654,60,174.7235822617098,1,0,1,4
3655,46,119.0428163652074,0,1,1,4
3656,38,150.84504630937695,1,1,2,2
3657,22,172.60760313315703,0,0,0,5
3658,73,87.51525967962242,0,0,0,2
3659,20,53.69015583848764,0,1,1,5
3660,31,162.9621301093754,1,1,2,3
3661,20,29.746429102639134,0,1,1,2
3662,25,193.70275201162815,0,0,0,3
3663,66,249.57638042541848,2,0,1,1
3664,34,72.04083968679465,0,0,0,6
3665,23,71.16312624128587,0,1,1,1
3666,26,72.64562551696514,0,1,1,3
3667,60,88.5786030364306,0,1,1,1
3668,45,225.89261061210792,1,0,1,5
3669,58,112.79001199930823,1,1,2,6
3670,42,49.955220797078596,0,0,0,5
3671,65,138.79427504706604,0,0,0,5
3672,69,119.63439997116302,0,0,0,6
3673,41,138.45980247441287,0,1,1,2
3674,32,32.116323592699615,0,0,0,3
3675,25,54.96546660011714,0,1,1,3
3676,28,69.05347554141952,0,1,1,5
3677,25,59.95884773885188,0,0,0,5
3678,19,24.62647462643715,0,0,0,5
3679,74,117.21166927338275,0,1,1,3
3680,68,274.50630969424606,2,0,1,5
3681,60,189.49723774199623,1,1,2,1
3682,50,171.7934741486776,2,1,2,5
3683,17,18.704921767477696,0,1,1,1
3684,40,102.9440259410305,0,0,0,5
3685,72,159.03408126045883,1,0,1,3
3686,22,158.50340281655633,0,1,1,4
3687,21,53.54777511797952,0,1,1,5
3688,42,66.11649541796487,0,1,1,3
3689,38,106.25963435326621,0,0,0,1
3690,16,51.67810809026216,0,0,0,5
3691,40,116.8328465955218,0,0,0,3
3692,39,43.14305314130202,0,0,0,3
3693,64,75.14516189671042,0,1,1,6
3694,66,185.94737809773946,1,0,1,3
3695,35,121.8343214233178,0,1,1,3
3696,27,53.977032221092934,0,0,0,5
3697,16,197.3657938497842,0,0,0,2
3698,16,60.35216129895461,0,0,0,2
3699,38,71.00333872944299,0,1,1,4
3700,74,126.01137364474737,0,0,0,2
3701,55,225.9609439016471,2,1,2,5
3702,39,39.17688461148863,0,1,1,3
3703,49,216.6518458876477,1,0,1,5
3704,70,222.23016137951157,2,1,2,5
3705,43,194.7427528513015,1,0,1,0
3706,29,53.48339702374338,0,1,1,5
3707,29,231.9767108173475,1,1,2,3
3708,60,157.86548863736516,1,1,2,6
3709,21,25.44558822626208,0,0,0,2
3710,56,173.08196422368297,2,0,1,6
3711,16,111.92212895498265,0,0,0,5
3712,35,100.81788226582057,0,1,1,1
3713,31,176.23685018905815,1,1,2,1
3714,39,95.48094911299854,0,1,1,5
3715,16,29.61175442837029,0,0,0,1
3716,19,83.43164798174183,0,1,1,1
3717,69,198.82892164523324,1,1,2,6
3718,17,73.47548196084927,0,0,0,4
3719,24,108.95189694026193,0,0,0,5
3720,69,110.40262220877875,0,1,1,2
3721,34,133.53929896639121,0,0,0,3
3722,23,94.04332469803805,0,0,0,2
3723,38,199.40893240978474,1,1,2,5
3724,54,64.00729840878346,0,1,1,6
3725,53,219.1525873351949,2,1,2,0
3726,22,25.894796746974905,0,1,1,4
3727,66,141.7979815983501,0,0,0,2
3728,53,155.07665784508245,2,1,2,1
3729,46,182.20704737621168,1,1,2,2
3730,61,65.74164839278863,0,0,0,2
3731,70,84.6156269804548,0,1,1,3
3732,46,141.49665210052584,0,1,1,4
3733,67,209.06769141780396,2,0,1,1
3734,35,194.58985630326353,1,0,1,1
3735,55,145.2575573226326,1,1,2,1
3736,28,36.69821325175874,0,1,1,5
3737,70,125.39943281275166,0,1,1,6
3738,37,56.04571341269922,0,1,1,5
3739,48,113.73023617064511,0,0,0,3
3740,69,155.7840281741002,1,0,1,3
3741,20,140.22110786513775,0,0,0,2
3742,32,169.19352558322245,1,0,1,5
3743,74,116.69633523749746,0,0,0,4
3744,59,211.41507842072974,2,0,1,1
3745,47,215.36267575772249,1,1,2,3
3746,73,86.76780723742348,0,0,0,4
3747,51,181.73340885346278,2,0,1,2
3748,72,144.68969319826283,0,0,0,3
3749,53,283.90607292944134,2,0,1,1
3750,25,36.996661464902914,0,0,0,4
3751,21,57.06580318225021,0,0,0,3
3752,35,78.59601105223173,0,0,0,6
3753,70,179.76945785164153,1,1,2,5
3754,43,63.09256217503864,0,0,0,1
3755,36,52.02630337235366,0,0,0,5
3756,46,163.05162708032304,1,1,2,0
3757,59,251.64694680887325,2,1,2,1
3758,67,321.5981098657318,2,1,2,5
3759,65,79.7685073431703,0,0,0,5
3760,67,155.5422144402782,1,0,1,4
3761,60,117.6822055541661,0,1,1,2
3762,29,61.25688425766229,0,1,1,2
3763,62,316.00460158015744,2,1,2,2
3764,57,73.70071932638422,0,0,0,6
3765,65,162.97177250630222,1,0,1,3
3766,71,130.08996789959437,0,0,0,3
3767,23,242.56743748716224,1,0,1,5
3768,48,53.58171482885123,0,0,0,3
3769,46,102.78968456598842,0,1,1,6
3770,72,132.3786655813174,0,0,0,4
3771,65,211.54309538067537,2,1,2,4
3772,52,80.5576127766068,1,1,2,2
3773,17,88.9822958844348,0,0,0,3
3774,22,241.29153683991458,1,0,1,6
3775,31,360.95556843603293,2,1,2,3
3776,41,205.67318228168895,1,1,2,3
3777,27,33.0120442237917,0,0,0,4
3778,64,266.3241520918607,2,1,2,5
3779,20,171.3321273763346,0,1,1,4
3780,68,157.9740402383818,1,1,2,3
3781,25,70.63482332172492,0,0,0,5
3782,36,61.768706009849744,0,1,1,1
3783,47,85.21004741258311,0,1,1,5
3784,28,83.80233347859928,0,0,0,1
3785,66,189.6145504449339,1,1,2,5
3786,35,81.0915052648636,0,0,0,4
3787,23,147.7635572886084,0,0,0,1
3788,26,252.06512408090762,1,1,2,1
3789,26,30.992500172121737,0,1,1,4
3790,49,72.35482416476233,0,1,1,5
3791,21,166.4704592931218,0,1,1,3
3792,35,140.50069207635718,0,0,0,3
3793,66,287.3571625424774,2,0,1,3
3794,33,106.29890970830064,0,1,1,6
3795,23,31.595269991548083,0,1,1,2
3796,24,154.97610135431609,0,1,1,1
3797,74,102.80665701074528,0,1,1,2
3798,41,229.29673445403722,1,0,1,3
3799,21,176.66567329416947,0,0,0,4
3800,39,126.80406370759792,0,1,1,3
3801,47,138.37285227645583,0,1,1,2
3802,70,80.5103924885803,0,0,0,1
3803,46,206.09317006410356,1,0,1,5
3804,28,113.32702587355433,0,0,0,5
3805,66,116.95672355625072,0,0,0,4
3806,31,249.81204188510827,1,0,1,3
3807,70,101.48083509737668,0,1,1,6
3808,51,110.70976678038156,1,0,1,6
3809,60,72.80750400669525,0,1,1,3
3810,55,150.909284541997,2,0,1,5
3811,49,53.86131400419433,0,1,1,6
3812,67,245.77738963046457,2,1,2,3
3813,70,143.36218278039217,0,1,1,1
3814,21,48.67027853751313,0,0,0,1
3815,61,238.60957244336203,2,0,1,5
3816,29,291.52583001180096,1,0,1,5
3817,20,80.15761267266475,0,0,0,2
3818,56,253.22297376695795,2,1,2,5
3819,46,57.37316250538029,0,1,1,6
3820,50,60.17205803293803,0,1,1,1
3821,64,217.07234612648222,2,0,1,4
3822,68,185.00639825466862,1,0,1,4
3823,44,240.24122501362257,1,1,2,1
3824,69,112.17251082090345,0,1,1,5
3825,30,168.51295934200402,1,0,1,6
3826,23,233.2143912224077,1,1,2,5
3827,51,174.87001235955603,2,1,2,4
3828,43,188.5097000505536,1,0,1,5
3829,23,132.15741158573593,0,1,1,1
3830,73,109.54034615809775,0,1,1,3
3831,20,24.54810352942075,0,1,1,2
3832,40,63.33452218055079,0,0,0,3
3833,40,208.04006371296828,1,1,2,2
3834,23,27.104894353098192,0,0,0,5
3835,43,226.94901616238906,1,1,2,5
3836,43,232.50072193011027,1,1,2,2
3837,33,142.84314869639584,0,1,1,3
3838,17,17.902701759212455,0,1,1,3
3839,62,85.19326721893893,0,0,0,6
3840,64,153.4791741321323,1,0,1,0
3841,17,68.17133916603518,0,0,0,5
3842,23,36.2878236622532,0,1,1,3
3843,66,140.19905258668882,0,0,0,2
3844,50,98.65720455323877,1,0,1,5
3845,23,60.62550800295196,0,0,0,1
3846,48,128.058818235329,0,0,0,3
3847,34,63.079501013438495,0,1,1,2
3848,33,132.9337968329786,0,1,1,2
3849,49,125.6447251738027,0,1,1,3
3850,56,118.42114807298685,1,1,2,4
3851,55,207.72803727248464,2,0,1,5
3852,21,81.43525968244059,0,0,0,3
3853,47,200.1226328092079,1,1,2,3
3854,28,104.11226212207438,0,0,0,0
3855,35,42.468349329341784,0,1,1,3
3856,20,33.50530568305566,0,0,0,1
3857,54,72.44866372942678,0,1,1,3
3858,72,154.9704339696998,1,1,2,0
3859,62,105.19085175545004,0,1,1,2
3860,39,421.04188886909895,2,1,2,3
3861,31,103.01249254412573,0,1,1,4
3862,66,156.86812195005757,1,0,1,1
3863,37,136.71984908187352,0,1,1,3
3864,54,102.70297788130945,1,0,1,1
3865,62,173.23029577270856,1,0,1,0
3866,22,106.19034609420181,0,1,1,3
3867,16,144.5293894000429,0,1,1,3
3868,63,121.62736269178089,0,1,1,2
3869,25,62.41462184299469,0,0,0,5
3870,47,52.115647731137365,0,1,1,4
3871,50,197.44762825086366,2,1,2,3
3872,55,245.0753862267925,2,0,1,5
3873,20,74.96495529695194,0,1,1,5
3874,65,189.22232231039254,1,1,2,3
3875,64,192.38332005438525,1,0,1,1
3876,61,120.86438166805938,0,0,0,4
3877,34,137.76828000816204,0,0,0,3
3878,72,185.73127058327586,1,1,2,5
3879,16,65.93356909143266,0,1,1,0
3880,54,249.1498907005101,2,0,1,2
3881,52,98.75678685978642,1,1,2,3
3882,23,66.53845274242289,0,1,1,5
3883,45,136.80914470083098,0,1,1,6
3884,47,62.40715940170769,0,0,0,6
3885,21,66.64022321020389,0,0,0,2
3886,28,101.61177644506652,0,1,1,2
3887,38,91.26863709393947,0,0,0,5
3888,58,63.40973139132201,0,0,0,6
3889,48,169.48318323587472,1,1,2,1
3890,59,72.99430166139717,0,1,1,1
3891,41,95.79395712886091,0,1,1,1
3892,55,81.46142898794051,1,0,1,6
3893,55,73.71525029733274,0,1,1,4
3894,68,167.72496560092685,1,1,2,6
3895,19,36.49210254091045,0,0,0,1
3896,33,57.17983825164548,0,0,0,3
3897,23,125.79196529254212,0,1,1,2
3898,28,100.83968430014747,0,1,1,1
3899,30,42.07955506750177,0,0,0,5
3900,42,47.1674018863727,0,1,1,1
3901,49,88.04245533847316,0,1,1,1
3902,73,149.34990542485338,0,1,1,6
3903,17,45.45919095008888,0,0,0,3
3904,65,87.56204062086537,0,1,1,1
3905,61,103.40205940453683,0,1,1,3
3906,63,155.70234150595496,1,1,2,6
3907,67,217.56674025606867,2,1,2,5
3908,65,111.613691989528,0,1,1,5
3909,56,177.95201256144247,2,1,2,6
3910,72,116.27060791428451,0,1,1,5
3911,47,62.71401650172364,0,1,1,4
3912,21,73.53462657134195,0,1,1,1
3913,25,36.94568083551103,0,0,0,2
3914,61,177.87103875061882,1,1,2,1
3915,47,70.85239876607167,0,0,0,1
3916,73,180.8352379748316,1,1,2,3
3917,28,88.40910628045606,0,0,0,4
3918,63,163.71757626833326,1,1,2,2
3919,19,218.59194943207575,1,1,2,3
3920,64,87.85342704736311,0,0,0,1
3921,67,136.1148913419529,0,0,0,2
3922,63,80.42071222073102,0,0,0,1
3923,17,84.5638871803747,0,1,1,2
3924,64,159.1182306495744,1,0,1,0
3925,19,253.9281261215771,1,1,2,2
3926,50,79.59060094502475,1,0,1,6
3927,25,141.124339430529,0,1,1,5
3928,25,37.599832408534326,0,1,1,3
3929,24,85.1436933571574,0,1,1,5
3930,74,299.19751203053374,2,0,1,3
3931,40,104.8624806819688,0,1,1,6
3932,47,75.39905327872717,0,1,1,1
3933,68,213.99387069577233,2,1,2,1
3934,50,221.46040085987667,2,1,2,0
3935,33,59.92021739533624,0,0,0,2
3936,61,216.69460563496085,2,0,1,5
3937,65,254.32652286678874,2,1,2,4
3938,18,174.4181566933385,0,0,0,5
3939,62,205.57959942628509,2,1,2,3
3940,63,84.65527115920969,0,0,0,2
3941,39,125.71288138164007,0,1,1,1
3942,17,62.104517330147885,0,1,1,4
3943,41,205.3864216641109,1,0,1,6
3944,33,179.26155127324705,1,1,2,3
3945,33,40.368342778582566,0,1,1,5
3946,19,36.59555776923155,0,1,1,6
3947,69,93.52497874986008,0,1,1,2
3948,47,100.84398021146276,0,0,0,5
3949,29,125.14651381391378,0,1,1,3
3950,27,147.73187304839536,0,1,1,6
3951,32,103.13680290883124,0,0,0,1
3952,39,53.324661619059555,0,0,0,1
3953,41,114.70712588202205,0,0,0,2
3954,36,50.395222517337736,0,0,0,0
3955,26,26.71612332902803,0,0,0,2
3956,18,23.829342245891347,0,1,1,2
3957,61,79.82890623093827,0,1,1,1
3958,53,171.52708901857045,2,1,2,1
3959,47,175.35544352056579,1,0,1,5
3960,50,201.2952594018676,2,1,2,2
3961,17,78.78032396919295,0,1,1,3
3962,74,85.61668032639429,0,1,1,3
3963,27,175.7362826235674,0,1,1,5
3964,71,229.34702815211122,2,1,2,3
3965,68,118.26151032278413,0,1,1,5
3966,60,139.71247871320236,0,0,0,6
3967,21,100.05638682223744,0,0,0,1
3968,41,110.79230846150568,0,0,0,3
3969,69,185.07650864891897,1,0,1,1
3970,67,77.33009550646032,0,1,1,4
3971,19,26.577400192634894,0,1,1,5
3972,47,134.76408659251774,0,0,0,6
3973,26,103.38948936940795,0,0,0,2
3974,50,111.93603193975564,1,0,1,4
3975,37,119.81740554374255,0,0,0,5
3976,28,94.43958242291096,0,1,1,2
3977,17,148.84011274036723,0,0,0,3
3978,70,116.74872861784344,0,1,1,3
3979,50,210.54986038099457,2,1,2,5
3980,73,81.10522271290824,0,0,0,4
3981,35,108.74713527366248,0,0,0,2
3982,30,112.20273138480569,0,1,1,6
3983,41,104.14119444921074,0,0,0,1
3984,47,96.95818241583171,0,1,1,1
3985,40,205.0328479419958,1,1,2,1
3986,30,60.368120122524715,0,1,1,4
3987,28,64.04195736583404,0,0,0,5
3988,41,122.707912431731,0,0,0,2
3989,35,115.35757819692527,0,1,1,5
3990,51,101.3923020916892,1,1,2,5
3991,53,81.25884668454447,1,1,2,4
3992,35,155.04562768390144,1,0,1,4
3993,73,270.7481956937112,2,1,2,5
3994,54,158.2967487488936,2,0,1,2
3995,38,39.88868643298355,0,1,1,2
3996,58,106.7210709683917,1,1,2,4
3997,17,36.48898745511665,0,0,0,6
3998,26,129.02879858646526,0,1,1,3
3999,33,330.19634348979423,2,1,2,0
4000,59,153.81146809727719,2,0,1,1
4001,26,102.114625370659,0,1,1,5
4002,58,68.35893698641944,0,1,1,6
4003,22,96.30493400422384,0,0,0,1
4004,67,86.96393410538289,0,1,1,2
4005,16,256.7897493133936,1,1,2,4
4006,63,197.35950738954978,1,1,2,3
4007,20,105.14711244882774,0,1,1,4
4008,38,55.44628643683752,0,1,1,3
4009,68,126.052590064397,0,0,0,3
4010,37,87.53461687645594,0,0,0,5
4011,31,128.04208844086583,0,1,1,3
4012,71,119.04466293787735,0,0,0,4
4013,70,172.47615132723215,1,0,1,5
4014,17,141.54030661326792,0,1,1,6
4015,56,83.04244351775304,1,1,2,2
4016,71,168.595527693559,1,0,1,6
4017,17,196.72452535127232,0,0,0,5
4018,61,100.67063534376652,0,0,0,4
4019,16,53.35728000398888,0,1,1,1
4020,70,109.1606845527491,0,1,1,5
4021,23,74.65860846022863,0,1,1,6
4022,16,56.69396930897549,0,1,1,4
4023,32,152.18080098257076,1,0,1,5
4024,61,144.16785857847728,0,0,0,3
4025,21,82.01103072792604,0,0,0,1
4026,61,87.36902439205902,0,1,1,5
4027,36,38.81540936108825,0,1,1,2
4028,43,231.73324286939874,1,1,2,5
4029,31,59.33254951258655,0,0,0,1
4030,34,93.5525691377737,0,1,1,4
4031,47,167.11890127031148,1,1,2,3
4032,30,61.867563903852584,0,1,1,3
4033,36,50.64160398476839,0,1,1,3
4034,72,200.2539695125997,2,1,2,5
4035,74,198.14361704844595,1,1,2,3
4036,72,82.48343660362345,0,1,1,4
4037,49,147.7373928824447,0,0,0,1
4038,18,53.579528786902166,0,0,0,3
4039,44,76.16528029459599,0,1,1,4
4040,50,135.781090544151,1,0,1,4
4041,54,85.7789272308193,1,1,2,3
4042,48,205.4521964562517,1,0,1,1
4043,30,68.40802539288725,0,0,0,1
